hotel_id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0337,ChIJV2xswdYfaDQRbBAdOBvu5sA,東森寵物 蘆竹南昌店,338台灣桃園市蘆竹區南昌路266號,33120236.0,桃園市,蘆竹區,TYN005,OPERATIONAL,77.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,205.0,121.2920702,25.0397662,https://maps.google.com/?cid=13900059100598571116,http://www.etipets.com/,2025-02-21
ht0338,ChIJOV7XXW8haDQRA2cCDuKaJmk,東森寵物 蘆竹大新店,338台灣桃園市蘆竹區大新一街29號1樓,33136566.0,桃園市,蘆竹區,TYN005,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.5,163.0,121.2569261,25.0230452,https://maps.google.com/?cid=7576913718785763075,https://www.etipets.com/,2025-10-15
ht0339,ChIJf3nW5BwfaDQRrhF9XdE2JhU,噯銤貓舍,338台灣桃園市蘆竹區奉化路266號,955971115.0,桃園市,蘆竹區,TYN005,OPERATIONAL,0.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,12.0,121.2919327,25.0371817,https://maps.google.com/?cid=1523965796756033966,,2024-04-21
ht0340,ChIJi_njB3agQjQRbkQpnS_gTsU,寶貝窩寵物美容生活館,338台灣桃園市蘆竹區中正路341號,33115888.0,桃園市,蘆竹區,TYN005,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",4.4,43.0,121.29121,25.0485702,https://maps.google.com/?cid=14217547568760046702,,2020-09-01
ht0341,ChIJE30bEUehQjQRgXDbQ07peMk,樂活寵物居家生活館-犬貓寵物美容SPA 不關籠安親住宿 24小時保姆照護 精緻剪毛 手工吹整,338104台灣桃园市芦竹区中山北街89號1樓,32225995.0,桃園市,蘆竹區,TYN005,OPERATIONAL,80.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.9,103.0,121.302137,25.051991,https://maps.google.com/?cid=14517609921183969409,https://www.facebook.com/LOHAS89,2025-08-03
ht0342,ChIJrWWeSnSgQjQRh5AAPb6JysE,金冠霖寵物店,338台灣桃園市蘆竹區南崁路一段24號,33526602.0,桃園市,蘆竹區,TYN005,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",2.7,30.0,121.2897564,25.0509587,https://maps.google.com/?cid=13964125044775882887,,2024-11-07
ht0343,ChIJgQBPzU8haDQRKGYSycahFwc,喜洗睡寵物美容 住宿-蘆竹寵物美容 蘆竹寵物住宿 蘆竹洗狗 蘆竹洗貓 蘆竹貓住宿,338台灣桃園市蘆竹區興福街207-2號1樓,925395320.0,桃園市,蘆竹區,TYN005,OPERATIONAL,59.5,3,"['establishment', 'point_of_interest']",5.0,21.0,121.2617507,25.0197305,https://maps.google.com/?cid=511054957878863400,https://www.instagram.com/tantan_miru_ellie?igsh=MWZjNHR3b3YwdHV0aQ==&utm_source=qr,2025-04-21
ht0344,ChIJCQDj7twfaDQRihdUNIiB6JE,貝菓寵物美宿館 特寵業字第C1100433號,33845台灣桃園市蘆竹區忠孝西路175巷17號1樓,32222122.0,桃園市,蘆竹區,TYN005,OPERATIONAL,40.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,27.0,121.28924,25.039495,https://maps.google.com/?cid=10513795752089884554,,2024-06-28
ht0345,ChIJvVArjK4faDQRLNleQo2lZsI,中圓寵物家族-中正總店│複合式寵物百貨│優良特定寵物│提供寵物買賣│寵物美容住宿│寵物領養│動物醫院,330台灣桃園市桃園區中正路836號,33177608.0,桃園市,蘆竹區,TYN005,OPERATIONAL,98.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.4,869.0,121.3016575,25.0101199,https://maps.google.com/?cid=14008065717104990508,https://bmai.app/6cwzjw,2025-08-12
ht0346,ChIJtWdcuIcfaDQRaaz3HadXwmY,棉花田寵物店,338台灣桃園市蘆竹區大竹路426號,,桃園市,蘆竹區,TYN005,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,1.0,121.2648608,25.020721,https://maps.google.com/?cid=7404577112624442473,,2025-02-13
ht0347,ChIJM0d4KgAhaDQRLNWo-Zs_BxE,隱龍閣水族,338台灣桃園市蘆竹區大興路199號,981537218.0,桃園市,蘆竹區,TYN005,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,9.0,121.2553842,25.0196199,https://maps.google.com/?cid=1227019362622821676,,2025-09-21
ht0348,ChIJI6jiolirQjQRxzoVm6A8Ubs,喵喵屋貓咪旅館（桃園機場渡假館）,33842台灣桃園市蘆竹區海山路一段79號,227636300.0,桃園市,蘆竹區,TYN005,OPERATIONAL,42.0,3,"['establishment', 'point_of_interest']",4.8,62.0,121.2678252,25.0930838,https://maps.google.com/?cid=13497636218700380871,https://www.facebook.com/meowhostelcats/,2025-10-21
ht0349,ChIJlxeSfoInaDQRgOfukSyBmRU,沐娜寵物SPA生活館,328台灣桃園市觀音區長興路230號,980259947.0,桃園市,觀音區,TYN012,OPERATIONAL,59.0,3,"['establishment', 'point_of_interest']",4.8,21.0,121.1345281,25.0456845,https://maps.google.com/?cid=1556417174660114304,,2024-07-31
ht0350,ChIJm1XhwQonaDQRRR1Rz44RJGg,DoDo寵物沙龍旅館(全預約制，任何服務皆需提前預約),328台灣桃園市觀音區德一街92號,34834859.0,桃園市,觀音區,TYN012,OPERATIONAL,48.0,3,"['establishment', 'point_of_interest']",5.0,75.0,121.1377406,25.046204,https://maps.google.com/?cid=7504142184167316805,https://www.dodopet.com.tw/,2022-01-05
ht0351,ChIJsxGiZLomaDQRkHqktjNpKCc,悠遊寵物旅館,328台灣桃園市觀音區福坪路195巷100號,34981936.0,桃園市,觀音區,TYN012,OPERATIONAL,52.5,3,"['establishment', 'point_of_interest']",4.7,400.0,121.158963,25.0073946,https://maps.google.com/?cid=2821620837376096912,http://www.yoyodogs.com.tw/,2024-10-16
ht0352,ChIJY0CaShEnaDQR78ffXlsDcos,東森寵物 觀音大觀店,328007台灣桃園市觀音區四維路122號1樓,34761008.0,桃園市,觀音區,TYN012,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.5,140.0,121.1405868,25.0454196,https://maps.google.com/?cid=10048097409585629167,https://www.etipets.com/,2024-11-30
ht0353,ChIJ67d8slU9aDQREk3OwEMOFt4,阿曼達寵物精品旅館《龍潭館》,325台灣桃園市龍潭區中正路331-1號,34793778.0,桃園市,龍潭區,TYN009,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,15.0,121.2181037,24.8612426,https://maps.google.com/?cid=16002994010067979538,https://www.facebook.com/profile.php?id=100088821877797,2023-08-18
ht0354,ChIJ70PXFCg9aDQRTRsIlK-uNWY,留守•犬 寵物旅館 / RUSU DOG HOTEL-龍潭寵物會館|寵物安親|狗狗安親|寵物住宿|寵物旅館|狗狗旅館|獨立寵物房|在地推薦寵物店,325台灣桃園市龍潭區中豐路上林段358號,918225358.0,桃園市,龍潭區,TYN009,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",5.0,15.0,121.2032562,24.8596408,https://maps.google.com/?cid=7364984834760383309,https://www.rusuinu.com/,2025-03-09
ht0355,ChIJjUpQnk8faDQRfg7heGQvzE8,唯婕寵物沙龍,333台灣桃園市龜山區光峰路159號,33596006.0,桃園市,龜山區,TYN007,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,123.0,121.3426293,25.0029951,https://maps.google.com/?cid=5750022932816531070,https://www.facebook.com/WEI.JIE3596006,2024-06-02
ht0356,ChIJf3gf8TanQjQR0eqyeaYnezg,東森寵物 龜山復興店,333台灣桃園市龜山區復興一路349.351.353號,33975001.0,桃園市,龜山區,TYN007,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.2,994.0,121.3618897,25.0559028,https://maps.google.com/?cid=4069890284219198161,https://www.etipets.com/,2025-04-29
ht0357,ChIJEXuabW6nQjQR1L-dTSALPi8,毛起來,333台灣桃園市龜山區樂善一路7號,,桃園市,龜山區,TYN007,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",0.0,0.0,121.386817,25.0407867,https://maps.google.com/?cid=3404170601707716564,,
ht0358,ChIJres4rvYeaDQRg9QzSaBXUmo,東森寵物 桃園巨蛋店,333台灣桃園市龜山區萬壽路二段1379號,33490666.0,桃園市,龜山區,TYN007,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,1962.0,121.3252333,24.9924877,https://maps.google.com/?cid=7661282262045152387,http://www.104pet.com.tw/,2025-08-13
ht0359,ChIJ_8DVYLOnQjQRcWYTIG1WRj4,遇見cat寵物生活館,333台灣桃園市龜山區樂學一路122號,979555685.0,桃園市,龜山區,TYN007,OPERATIONAL,48.0,3,"['establishment', 'lodging', 'pet_store', 'point_of_interest', 'store']",5.0,50.0,121.3847761,25.0509685,https://maps.google.com/?cid=4487369105410844273,https://www.facebook.com/meetcat.20220501,2022-06-30
ht0360,ChIJkbAiN_anQjQRxOAVVj7_E1I,貓小窩招待所,333台灣桃園市龜山區樂善一路5號2樓,33973331.0,桃園市,龜山區,TYN007,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,14.0,121.3869227,25.0404828,https://maps.google.com/?cid=5914351378864922820,https://catsmallnest.wpcomstaging.com/,2025-08-09
ht0361,ChIJBzhIEugfaDQRubzoxT7b0ak,HEY柴 食鋪,330台灣桃園市桃園區國際路二段501巷43弄6號,917980940.0,桃園市,龜山區,TYN007,OPERATIONAL,48.0,3,"['establishment', 'food', 'point_of_interest', 'restaurant']",4.9,213.0,121.2838866,25.004014,https://maps.google.com/?cid=12236802725197167801,https://www.instagram.com/harvey_hey?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,2025-03-18
ht0362,ChIJI_hk1fQeaDQReR_t4uRpzH0,苗琳寵物,333台灣桃園市龜山區萬壽路二段1209-2號,33491135.0,桃園市,龜山區,TYN007,OPERATIONAL,48.0,3,"['establishment', 'lodging', 'pet_store', 'point_of_interest', 'store']",4.8,65.0,121.3299656,24.9931318,https://maps.google.com/?cid=9064736581770616697,https://www.facebook.com/nanayin.CHEN/,2021-10-20
ht0363,ChIJ-S5c0BQ9aTQRQUwr8zG1rsI,蝴蝶蘭犬舍,400台灣中區光復路10號,422263451.0,臺中市,中區,TCH001,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",3.9,8.0,120.6854622,24.140229,https://maps.google.com/?cid=14028349115443399745,,2021-09-07
ht0364,ChIJX-QajDE9aTQR0PRfGOo_rLw,寵曖貓狗生活館-寵物貓狗美容造型 寵物旅館住宿安親接送 SPA按摩 基礎深層美容清潔推薦,40041台灣臺中市中區民族路223號,422219988.0,臺中市,中區,TCH001,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",5.0,2031.0,120.675575,24.143038,https://maps.google.com/?cid=13595311649788523728,https://www.instagram.com/chongai_pet/,2025-09-28
ht0365,ChIJFYFcPWQ9aTQRz14JlOE0XqA,漫。慢寵物美容工作室 ❘ 預約優先制 ❘ 台中寵物美容 ❘ 寵物洗澡 ❘ 北區寵物美容推薦,404台灣臺中市北區中清路一段331號,988209338.0,臺中市,北區,TCH005,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.9,64.0,120.6748923,24.1612973,https://maps.google.com/?cid=11555731837335199439,https://lin.ee/pQZNdXb,2025-08-15
ht0366,ChIJ9_5Wf4Y9aTQRmRLizFHPHpo,周佳寵物美容學苑,404台灣臺中市北區天津路二段150號,423148900.0,臺中市,北區,TCH005,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,24.0,120.677198,24.169695,https://maps.google.com/?cid=11105541681378890393,https://m.facebook.com/%E5%91%A8%E4%BD%B3%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%AD%B8%E9%99%A2-1771522936474649/,2022-05-13
ht0367,ChIJtz1_Weo9aTQRB9KircWwrUU,喜毛寵物美容,404台灣臺中市北區五權路500巷6弄12號,436099968.0,臺中市,北區,TCH005,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,70.0,120.6836485,24.1527905,https://maps.google.com/?cid=5020863522656145927,https://lin.ee/cROO9IS,2025-08-16
ht0368,ChIJIy9MfwI9aTQR9FS_T2VcgAU,旺憂寵物(忠明館) — 寵物用品｜寵物美容｜寵物住宿(24小時保母)｜寵物安親,404台灣臺中市北區忠明路333號,422033888.0,臺中市,北區,TCH005,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,182.0,120.6668717,24.163167,https://maps.google.com/?cid=396418357407995124,https://lin.ee/pE5cvFX,2025-10-13
ht0369,ChIJP9v_Lns9aTQR4rKtFzjCqSg,圓圓寵物世界,404台灣臺中市北區中清路一段210號,422069386.0,臺中市,北區,TCH005,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.6,18.0,120.6768252,24.1565035,https://maps.google.com/?cid=2930086578752434914,,2022-06-06
ht0370,ChIJCQVp1sg9aTQRaJjTEEtFDhU,忻成塑膠企業有限公司,412台灣臺中市大里區大衛路6號,424181658.0,臺中市,北區,TCH005,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",5.0,3.0,120.6836011,24.0920902,https://maps.google.com/?cid=1517226313177602152,http://www.sichen.com.tw/,2024-10-07
ht0371,ChIJKYHbUX09aTQRjgVyO2OV4RE,貓咪101寵物用品館,404台灣臺中市北區進化北路396之5號,422375632.0,臺中市,北區,TCH005,OPERATIONAL,51.0,3,"['establishment', 'point_of_interest', 'store']",3.8,57.0,120.677033,24.163404,https://maps.google.com/?cid=1288475221836301710,,2021-06-30
ht0372,ChIJHcQCfeIXaTQRceYRrqasg4w,夏克貝迪寵物沙龍 (預約制),404台灣臺中市北區文昌東二街11號,916556069.0,臺中市,北區,TCH005,OPERATIONAL,98.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,37.0,120.6766813,24.1729199,https://maps.google.com/?cid=10125126219143964273,https://www.instagram.com/sharkbedi?igsh=aDlhOHdudzV1bzl2&utm_source=qr,2024-09-11
ht0373,ChIJjRVu7t4XaTQR6ivLr4HAfYk,可麗愛犬美容屋,404台灣臺中市北區崇德路一段516號,422356538.0,臺中市,北區,TCH005,OPERATIONAL,47.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,25.0,120.6853979,24.1658344,https://maps.google.com/?cid=9907286418517601258,https://m.facebook.com/profile.php?id=100063855698648,2022-06-02
ht0374,ChIJqb5SLhcXaTQRExldZ-IYfdM,LURVIG樂維格寵物生活館,404台灣臺中市北區太原路二段203號,933193844.0,臺中市,北區,TCH005,OPERATIONAL,74.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,5.0,120.6813099,24.1655118,https://maps.google.com/?cid=15239364074767456531,https://www.instagram.com/lurvigpetstudio?igsh=cTZtZXIxNGZsMDBh,2024-12-29
ht0375,ChIJSTdT2dcXaTQRe2jw1zxFQnc,苙荃企業有限公司,404台灣臺中市北區山西路一段26號,422021231.0,臺中市,北區,TCH005,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",3.7,3.0,120.6756236,24.1646526,https://maps.google.com/?cid=8593507166599538811,,2017-08-31
ht0376,ChIJV__S0-s9aTQR15Qf7vX4i2Q,沐森琳寵物沙龍行旅,404台灣臺中市北區梅亭街490號,905533004.0,臺中市,北區,TCH005,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,202.0,120.6745993,24.1606232,https://maps.google.com/?cid=7245158160701297879,https://lin.ee/tAlt9uu,2025-08-29
ht0377,ChIJzSBUEt8XaTQR3rQlQJveluI,金剪刀手寵物美容店,404台灣臺中市北區崇德路一段474號,422350597.0,臺中市,北區,TCH005,OPERATIONAL,48.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,5.0,120.6852871,24.1637555,https://maps.google.com/?cid=16327482257455822046,,2025-03-22
ht0378,ChIJTzUtsmA9aTQRNjWKhkZy7Rs,花花寵物美容SPA會館,404台灣臺中市北區三民路三段285號,422335711.0,臺中市,北區,TCH005,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,44.0,120.6879953,24.1566136,https://maps.google.com/?cid=2012390255734961462,,2024-10-11
ht0379,ChIJXxyFopc9aTQRgdsVjnOfjrA,白鬍子寵物美容,402台灣臺中市南區信義南街97號,,臺中市,北區,TCH005,OPERATIONAL,40.0,3,"['establishment', 'point_of_interest']",4.7,12.0,120.674,24.127903,https://maps.google.com/?cid=12722281316022082433,,2022-11-26
ht0380,ChIJZ8h6x3A9aTQRtxh0AhOdonc,花羨狗地方寵物店-特寵業字第 S1070010號-03,404台灣臺中市北區東光路310號,422334838.0,臺中市,北區,TCH005,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",4.1,9.0,120.6988672,24.1534437,https://maps.google.com/?cid=8620625341711653047,https://www.facebook.com/profile.php?id=100064049621949&mibextid=ZbWKwL,2023-09-25
ht0381,ChIJu8puCnc9aTQRoy76P1PT59M,旺將寵物精品沙龍,404台灣臺中市北區大仁街62號,423190112.0,臺中市,北區,TCH005,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.7,12.0,120.6693157,24.1538802,https://maps.google.com/?cid=15269405416132062883,http://wangjiang2017.webnode.tw/,2019-10-16
ht0382,ChIJgXY55DQ9aTQRcHNGqavnT00,咕嚕咕嚕雙腸搗蛋寵物工作坊,404台灣臺中市北區進化北路396之3號,980577272.0,臺中市,北區,TCH005,OPERATIONAL,82.0,3,"['establishment', 'point_of_interest']",5.0,60.0,120.6772641,24.1633522,https://maps.google.com/?cid=5570925988545983344,https://www.facebook.com/doubledachshund?mibextid=JRoKGi,2025-09-08
ht0383,ChIJm18IatoXaTQRK2nCIy09fNM,御貓園,404台灣臺中市北區梅川西路四段185號,422993918.0,臺中市,北區,TCH005,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest', 'store']",4.9,48.0,120.6789694,24.1705817,https://maps.google.com/?cid=15239122503197681963,https://www.facebook.com/%E5%BE%A1%E8%B2%93%E5%9C%92-%E6%A2%85%E5%B7%9D%E5%BA%97-156597381036741/,2021-11-20
ht0384,ChIJO4kFUF4XaTQRI6-hs24puHQ,米默毛孩寓所 mimo furry apartment（寵物美容 住宿 安親 ）,406台灣臺中市北屯區北屯路447之5號,958930860.0,臺中市,北屯區,TCH008,OPERATIONAL,52.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,25.0,120.7017576,24.1823703,https://maps.google.com/?cid=8410517859551260451,https://www.facebook.com/share/12GzC4V8Rs1/?mibextid=wwXIfr,2025-03-24
ht0385,ChIJ25jNlO4XaTQRD14d8F2bQL0,毛毛屋寵物美容工坊,406台灣臺中市北屯區大連路三段191號,422470002.0,臺中市,北屯區,TCH008,OPERATIONAL,57.0,3,"['establishment', 'point_of_interest']",4.5,62.0,120.6965213,24.1744406,https://maps.google.com/?cid=13637070499440582159,,2024-05-14
ht0386,ChIJFUVyccUXaTQR45UkdV3exxA,幸福貓村,406台灣臺中市北屯區大連路一段198號,422926072.0,臺中市,北屯區,TCH008,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",4.6,51.0,120.6785082,24.1766141,https://maps.google.com/?cid=1209179517950924259,https://m.facebook.com/happycat3/,2022-11-29
ht0387,ChIJH3nVm-4XaTQRKX6OQDz__uo,犬弟寶寵物住宿/美容（預約請洽官方line：@217boamf),406台灣臺中市北屯區平興街2號,422462929.0,臺中市,北屯區,TCH008,OPERATIONAL,49.0,3,"['establishment', 'point_of_interest']",5.0,122.0,120.6966295,24.1752914,https://maps.google.com/?cid=16933252283205844521,https://www.facebook.com/profile.php?id=61560703221553,2025-02-19
ht0388,ChIJ71ZCphEZaTQRDBvxCdYas7I,旺達寵物生活館,406台灣臺中市北屯區東山路二段141號,422391900.0,臺中市,北屯區,TCH008,OPERATIONAL,42.0,3,"['establishment', 'point_of_interest']",4.9,10.0,120.7620128,24.1997605,https://maps.google.com/?cid=12876665266174499596,,2019-03-22
ht0389,ChIJ7SesQQAXaTQRP_CsIipcWno,朵朵寵愛有家,406台灣臺中市北屯區熱河路三段208號,422460003.0,臺中市,北屯區,TCH008,OPERATIONAL,48.0,3,"['establishment', 'point_of_interest']",5.0,5.0,120.6877973,24.181542,https://maps.google.com/?cid=8816460556571308095,,2024-03-09
ht0390,ChIJOWYcu0oWaTQRC5UcIL2VAQg,金寶寵物美容坊,406台灣臺中市北屯區平德路142巷5號,422991531.0,臺中市,北屯區,TCH008,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",1.7,158.0,120.6700254,24.1855815,https://maps.google.com/?cid=576906866800235787,https://www.facebook.com/pages/%E9%87%91%E5%AF%B6%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%9D%8A/122427077834718,2020-09-18
ht0391,ChIJi9bwZO8XaTQRr3yVIwj4Y5s,優蜜兒專業寵物美容,406台灣臺中市北屯區文心路四段960號,422380509.0,臺中市,北屯區,TCH008,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",4.9,76.0,120.6966394,24.1705732,https://maps.google.com/?cid=11197065812413611183,https://www.facebook.com/share/1BcGLafjdk/,2023-02-11
ht0392,ChIJ35v0Bl8XaTQRE8bJ_M1CivM,莯蓉寵物美容,406台灣臺中市北屯區瀋陽北路20號1樓,972857725.0,臺中市,北屯區,TCH008,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,37.0,120.672773,24.1765684,https://maps.google.com/?cid=17548912350479369747,https://line.me/ti/p/7C6LN_zp20,2023-12-09
ht0393,ChIJ35SY7AwYaTQRF-r4jx0RLRo,霏霏寵物度假會館,406台灣臺中市北屯區和福路66號,928197119.0,臺中市,北屯區,TCH008,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.9,180.0,120.7237451,24.1710654,https://maps.google.com/?cid=1886182637605284375,https://www.facebook.com/%E5%8F%B0%E4%B8%AD%E5%AF%B5%E7%89%A9%E4%BD%8F%E5%AE%BF%E4%B8%8D%E9%97%9C%E7%B1%A0%E9%9C%8F%E9%9C%8F%E5%AF%B5%E7%89%A9%E5%BA%A6%E5%81%87%E6%9C%83%E9%A4%A8%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8%E5%AF%B5%E7%89%A9%E5%AF%84%E5%AE%BF-109525553068484/,2025-04-11
