place_id,name_checked,address_checked,phone,city,district,business_status,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ChIJDdjaYxgFbjQRC6By2Cq8tWA,健中動物醫院,807台灣高雄市三民區鼎中路230號,073474315,高雄市,三民區,OPERATIONAL,63.5,"['doctor', 'establishment', 'health', 'point_of_interest', 'veterinary_care']",4.2,311.0,120.319397,22.6633813,https://maps.google.com/?cid=6968682890631749643,https://www.facebook.com/profile.php?id=61566839337703,2025-08-01
ChIJDfvF-smoQjQRg-Ti9_ekZI8,信安家畜醫院,247台灣蘆洲區中正路142號,0228479181,新北市,蘆洲區,OPERATIONAL,69.0,"['establishment', 'health', 'hospital', 'point_of_interest']",4.8,42.0,121.469071,25.0853009,https://maps.google.com/?cid=10332564830017479811,,2025-04-30
ChIJDfx_jSYYaDQR7Zxu-wZAmU8,聯眾動物醫院,335台灣大溪區文化路79號,033887799,桃園市,大溪區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,49.0,121.293393,24.881455,https://maps.google.com/?cid=5735685999165349101,,2025-05-23
ChIJDxTwMA0FbjQR8eBTo7zaNcA,湖光動物醫院仁武分院 (醫師班表及不定期休診請看臉書粉專公告),814台灣高雄市仁武區京富路255號,073740919,高雄市,仁武區,OPERATIONAL,45.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,272.0,120.3352804,22.6788763,https://maps.google.com/?cid=13850216732776718577,https://www.facebook.com/%E6%B9%96%E5%85%89%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2%E9%AB%98%E9%9B%84%E5%88%86%E9%99%A2-1204882862993523/,2024-01-02
ChIJDyeD-p0bbjQRWOSLl-EmnXI,人人動物醫院,83154台灣高雄市大寮區鳳林三路827號,077830515,高雄市,大寮區,OPERATIONAL,59.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,106.0,120.3901553,22.6127224,https://maps.google.com/?cid=8258800042019382360,https://zh-tw.facebook.com/RenRenDonghamcat49/,2019-11-04
ChIJDz0wAaipQjQRgrf1K8EdxW0,康寧動物醫院 內視鏡 超音波 復健,108台灣萬華區長沙街二段157號,0223831528,臺北市,萬華區,OPERATIONAL,62.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,290.0,121.5025283,25.0406213,https://maps.google.com/?cid=7909761036049561474,,2025-02-19
ChIJE-fxnHV7bjQRnROsJP9SqsQ,全鋒動物醫院,744台灣臺南市新市區豐榮52號北極殿,065891618,臺南市,新市區,OPERATIONAL,41.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,144.0,120.3047522,23.0882206,https://maps.google.com/?cid=14171230433260082077,https://www.facebook.com/%E5%85%A8%E9%8B%92%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-2231780363537116/,2025-06-21
ChIJE-lWmeepQjQR3nRD9I47HKE,全國動物醫院 永和分院,234台灣新北市永和區永貞路175號1樓,0289231148,新北市,永和區,OPERATIONAL,64.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,233.0,121.515248,25.003794,https://maps.google.com/?cid=11609219424623752414,http://www.vet.com.tw/store_detail.php?Key=5,2025-06-11
ChIJE0XWuYo9aTQRgMggGfyC9MA,英國皇家動物醫院,407台灣臺中市西屯區智惠街158號,0427073887,臺中市,西屯區,OPERATIONAL,61.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,363.0,120.6437218,24.1702667,https://maps.google.com/?cid=13903881968864512128,http://www.royalah.com/,2024-07-16
ChIJE1pNN7FybjQRJFYFjMgENsE,元碩動物醫院,822台灣高雄市阿蓮區中山路235號,076311831,高雄市,阿蓮區,OPERATIONAL,33.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,141.0,120.3273442,22.8759849,https://maps.google.com/?cid=13922320557451597348,,2025-08-13
ChIJE2aUBh4faDQRbiUHVgrLQ3c,大禾動物醫院,330台灣桃園市桃園區建國路218號,033625122,桃園市,桃園區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,181.0,121.307944,24.9852779,https://maps.google.com/?cid=8593935759206458734,,2025-05-10
ChIJE37b6EsEbjQRYFmlx2rDom8,聖佳動物醫院,804台灣高雄市鼓山區九如四路1119號,075875727,高雄市,鼓山區,OPERATIONAL,60.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,156.0,120.2789174,22.6589507,https://maps.google.com/?cid=8044206747820579168,,2025-01-19
ChIJE5rpb3N1bjQRpTxzUk7czss,酷比動物醫院/犬貓內外科/特殊寵物內外科/南區推薦動物醫院/台南雷射高壓氧治療中心,702007台灣臺南市南區夏林路210號,062631058,臺南市,南區,OPERATIONAL,55.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,447.0,120.1949081,22.9797896,https://maps.google.com/?cid=14685917663850609829,https://www.coobihospital.com/,2025-07-06
ChIJE6RkzwMaaTQR36FvfmBlOek,新生動物醫院,420台灣臺中市豐原區新生北路59號,0425257658,臺中市,豐原區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,132.0,120.7191843,24.2527519,https://maps.google.com/?cid=16805574949622227423,,2022-03-13
ChIJE8lVDkE9aTQRAYvcvnOIMZw,富台動物醫院,401台灣臺中市東區自由路三段223號,0422114331,臺中市,東區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",2.6,29.0,120.692321,24.142913,https://maps.google.com/?cid=11254926974480321281,http://www.ftah.idv.tw/,2020-11-22
ChIJE99SsJ2vQjQRXyt-98BEtSM,德艾動物醫院,251台灣新北市淡水區民生路8號,0228085190,新北市,淡水區,OPERATIONAL,57.5,"['establishment', 'health', 'hospital', 'point_of_interest']",4.5,161.0,121.4607814,25.1377946,https://maps.google.com/?cid=2573038357688757087,https://m.facebook.com/pages/category/Veterinarian/%E6%B7%A1%E6%B0%B4%E7%AB%B9%E5%9C%8D%E5%BE%B7%E8%89%BE%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-222495355327801/,2021-12-11
ChIJEVBXIL49aTQRM9A7Pe4XauQ,心美動物醫院,408台灣臺中市南屯區五權西路二段539號,0423892263,臺中市,南屯區,OPERATIONAL,70.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.5,273.0,120.641707,24.1407348,https://maps.google.com/?cid=16458994100175884339,,2025-06-22
ChIJEX755WanQjQReIwvdoQeRhA,聯盟動物醫院(林口文化分院) 林口最美動物醫院 腫瘤專科 化療 安寧照護 健檢 預防針 一般犬貓內外科 中獸醫,24458台灣新北市林口區文化二路二段68號2樓,0277552055,新北市,林口區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,366.0,121.3780964,25.0802993,https://maps.google.com/?cid=1172658307243936888,https://vet.pet100pa.com/hospital_detail/%E6%9E%97%E5%8F%A3%E6%96%87%E5%8C%96%E5%88%86%E9%99%A2,2024-06-16
ChIJEYCEI_IdaDQRSNevG1UWFcU,愛心堡動物醫院(預約優先制),220台灣新北市板橋區合宜一路69號,0229680101,新北市,板橋區,OPERATIONAL,41.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,157.0,121.4443678,24.9964418,https://maps.google.com/?cid=14201281554775267144,https://m.facebook.com/lovefield0423/,2021-12-09
ChIJEYDefi0faDQRJSl7AGGZPro,立仁動物醫院,334台灣桃園市八德區公園路30號,033620221,桃園市,八德區,OPERATIONAL,61.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,105.0,121.2972469,24.9639961,https://maps.google.com/?cid=13420332581509605669,,2023-01-31
ChIJEYtM7dutQjQRv3trMDm2Yos,以立動物醫院,104台灣臺北市中山區敬業一路38號,0285026026,臺北市,中山區,OPERATIONAL,62.0,"['doctor', 'establishment', 'health', 'point_of_interest', 'veterinary_care']",4.5,118.0,121.5529522,25.0812264,https://maps.google.com/?cid=10043790475731368895,https://elitevetclinic.com/,2025-10-12
ChIJEcNG1Hk9aTQRchCz1C76I00,侏儸紀野生動物專科醫院 //預約制//外科/內科/中醫/針灸/影像學/斷層掃描//兔子/鼠類/天竺鼠/龍貓/水豚/狐獴/貂/刺蝟/蜜袋鼯/爬蟲/鳥類,403台灣臺中市西區英才路625號,0423757808,臺中市,西區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,1195.0,120.6660906,24.1420915,https://maps.google.com/?cid=5558561444149268594,https://www.jurassiceah.tw/,2025-06-14
ChIJEcci1ymqQjQRQlvV10b8sX8,專心動物醫院,100026台灣臺北市中正區仁愛路一段47號,0223633016,臺北市,中正區,OPERATIONAL,58.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,387.0,121.5242245,25.0387667,https://maps.google.com/?cid=9201412894893628226,http://cardiospecialvh.com/,2025-03-30
ChIJEdQo3KYXaTQRzyRWVe82ZMs,小丹尼寵物醫療中心,40667台灣臺中市北屯區文心路四段217號1F,0422955888,臺中市,北屯區,OPERATIONAL,32.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,96.0,120.6773032,24.1735422,https://maps.google.com/?cid=14655899488927229135,https://www.facebook.com/dannypmc2019,2025-06-27
ChIJEeMBjtQiaTQRUSCIv9mzWA4,高頂動物醫院,411台灣臺中市太平區永成北路113號,0422702869,臺中市,太平區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,93.0,120.7141738,24.117422,https://maps.google.com/?cid=1033773862284173393,https://zh-tw.facebook.com/%E9%AB%98%E9%A0%82%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-1457875034518929/,2024-07-08
ChIJEw87V3qoQjQR19WZZn9LONM,聖安動物醫院,242台灣新北市新莊區中港路256號,0222776711,新北市,新莊區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,1253.0,121.4538019,25.0434915,https://maps.google.com/?cid=15219997951252878807,,2025-10-18
ChIJEz5U6ZqpQjQR9kG3FQXQY78,大安動物醫院 公館院|夜間門診至半夜1點半|24小時住院照護|急診請先來電,100台灣臺北市中正區羅斯福路四段162號1樓,0966421927,臺北市,中正區,OPERATIONAL,80.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,143.0,121.5361745,25.0123936,https://maps.google.com/?cid=13791095204196336118,https://daan-gongguan.com.tw/,2025-07-07
ChIJF-vB9eEXaTQRBWOnVWl4CE4,康熙動物醫院,404台灣臺中市北區天祥街2號,0422360188,臺中市,北區,OPERATIONAL,80.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,53.0,120.6946864,24.161222,https://maps.google.com/?cid=5622876528575996677,,2022-06-15
ChIJF-wl6H0EbjQRfKUz69wx6os,現代犬病醫院,801台灣前金區自強二路41號,072817015,高雄市,前金區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,41.0,120.296005,22.623221,https://maps.google.com/?cid=10081925540730873212,,2019-01-13
ChIJF1CmFAA9aTQRrMsYOFu1aFQ,達爾文動物醫院,403台灣臺中市西區博館路157號,0423262759,臺中市,西區,OPERATIONAL,63.0,"['establishment', 'health', 'hospital', 'point_of_interest']",3.1,37.0,120.6639797,24.1572854,https://maps.google.com/?cid=6082310700151655340,https://www.facebook.com/darwinvmhp/,2025-04-12
ChIJF3uGVAAbbjQRXPYytXQFZXQ,青林動物醫院-高雄鳳山寵物外科|犬貓牙科|動物內科|寵物健康管理|寵物針灸復健 ｜官方Line: @149mazqc,830台灣高雄市鳳山區新富路486號,077633033,高雄市,鳳山區,OPERATIONAL,53.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,101.0,120.3469927,22.6135675,https://maps.google.com/?cid=8387115879861778012,,2025-06-10
ChIJF64lckweaDQRK6dXrwKnaMw,惟心動物醫院,330台灣桃園市桃園區大興路207號,033259001,桃園市,桃園區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,210.0,121.3125291,25.0157796,https://maps.google.com/?cid=14729206211288737579,http://wecareamc.com/,2020-12-04
ChIJF6U6RwCpQjQR6vUtNAzXgQ8,國寶動物醫院 GOBO Animal Medical Center,10491台灣臺北市中山區八德路二段229之2號,0227211798,臺北市,中山區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,18.0,121.5402743,25.0468344,https://maps.google.com/?cid=1117410629979600362,https://gobopet.com.tw/medical-center/,2025-04-16
ChIJFSAGoFmrQjQRbA9ajke8mr4,洪生動物醫院,115台灣臺北市南港區忠孝東路七段571號,0227833715,臺北市,南港區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,96.0,121.6141292,25.0531174,https://maps.google.com/?cid=13734497029136715628,https://www.facebook.com/%E6%B4%AA%E7%94%9F%E4%B8%AD%E8%A5%BF%E9%86%AB%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-%E6%B4%AA%E7%94%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-since1993-1100806283313830/,2020-05-22
ChIJFTJhouEeaDQRBia_yAfknEY,新生動物醫院,330台灣桃園市桃園區德豐街32號,033631212,桃園市,桃園區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,92.0,121.310754,24.9834871,https://maps.google.com/?cid=5088192401105692166,,2025-08-20
ChIJFWQEHhEaaTQRY4qO59MaF9U,立安動物醫院,420台灣臺中市豐原區向陽路243號,0425237789,臺中市,豐原區,OPERATIONAL,46.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,34.0,120.727483,24.2517469,https://maps.google.com/?cid=15354770951968295523,,2016-12-14
ChIJFWvxZKgEbjQR_FOz1c7Ynxw,安心動物醫院,83080台灣高雄市鳳山區武慶二路74號,077275266,高雄市,鳳山區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,367.0,120.3329954,22.6116074,https://maps.google.com/?cid=2062605537219138556,,2023-09-30
ChIJFYA3FDAiaDQRqSX7jr5nQ8E,中原動物醫院,320台灣桃園市中壢區環北路447號,034512927,桃園市,中壢區,OPERATIONAL,69.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.9,182.0,121.2270379,24.9657469,https://maps.google.com/?cid=13926088540899976617,https://www.facebook.com/%E4%B8%AD%E5%8E%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-517287678407117/,2021-11-12
ChIJF_GGyVlxbjQR3Atb98DYGok,汪旺(原佳和) 動物醫院,717台灣臺南市仁德區中山路172號,062706450,台南市,仁德區,OPERATIONAL,53.5,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,121.0,120.2637398,22.9703895,https://maps.google.com/?cid=9879447055885863900,,2024-10-07
ChIJFdvcm-UXaTQRo-kfkSEpX38,東山動物醫院,406台灣臺中市北屯區北屯路281之4號,0422316574,臺中市,北屯區,OPERATIONAL,57.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,128.0,120.6953166,24.1671953,https://maps.google.com/?cid=9178099789749807523,,2023-12-04
ChIJFeMmziGoQjQRn-hmwGtGHJI,邁德氏賽鴿寵物鳥專科醫院,220台灣新北市板橋區海山路11號,0289512330,新北市,板橋區,OPERATIONAL,43.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,594.0,121.4692911,25.0093359,https://maps.google.com/?cid=10528367457488791711,,2025-02-04
ChIJFw0Bw1mrQjQRjl2Pifer4Yw,中研動物醫院,115台灣臺北市南港區研究院路一段36號,0226512100,臺北市,南港區,OPERATIONAL,71.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,627.0,121.616113,25.0536899,https://maps.google.com/?cid=10151584114722954638,,2025-09-16
ChIJFwTtdQ-sQjQRDdUv6eFR9Zo,伊甸園動物醫院,10465台灣臺北市中山區北安路554巷33號1樓,0285092579,臺北市,中山區,OPERATIONAL,168.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.7,1190.0,121.5496049,25.0801714,https://maps.google.com/?cid=11165920881856730381,http://eden-vet.com/,2025-06-15
ChIJFx_x0GQBaDQRcFZSN_cJ3_k,初日動物醫院-新店動物醫院推薦 寵物洗牙 獸醫推薦 寵物心臟超音波 寵物健康檢查 寵物結紮,231038台灣新北市新店區民族路25號1樓,0289146420,新北市,新店區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,264.0,121.5410947,24.9786121,https://maps.google.com/?cid=18005120792640247408,https://linktr.ee/hatsuhi_ah,2025-04-12
ChIJFzYGmGCFbjQRv63lb4st1Bw,東森寵物 新營民生店,730台灣臺南市新營區民生路167號,066562220,臺南市,新營區,OPERATIONAL,84.0,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,253.0,120.3075215,23.3098468,https://maps.google.com/?cid=2077335405025668543,https://www.oscar-pet.com.tw/,2024-03-31
ChIJG-LWk0oFbjQRovlNm80Exlk,三多花花動物醫院,806台灣高雄市前鎮區三多二路477號,075352998,高雄市,前鎮區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,3.0,120.3149389,22.6172577,https://maps.google.com/?cid=6468863195884681634,,2024-11-27
ChIJG-X3YvA8aTQRk4Aayn8RNzI,名芯動物醫院(中獸醫專科醫院、採預約制）,412台灣臺中市大里區爽文路899號,0424180989,臺中市,大里區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,60.0,120.6746719,24.1097542,https://maps.google.com/?cid=3618380066164736147,,2025-02-15
ChIJG2SUuVUDbjQRnlA4ct367Zc,泰安動物醫院,806台灣高雄市鳳山區瑞隆東路266號,077529529,高雄市,鳳山區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,1436.0,120.3391277,22.6062161,https://maps.google.com/?cid=10947682098218553502,,2025-08-27
ChIJG4XbJ7cfaDQRGeGmIm7ZQR4,好年動物醫院｜預約優先制｜可能會提前停掛或臨時休息｜十月週末看診日期為 10/4(六)、10/12(日),330台灣桃園市桃園區春日路1115號,033461115,桃園市,桃園區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,68.0,121.309136,25.0134709,https://maps.google.com/?cid=2180262761675022617,https://www.facebook.com/honiah2024,2025-03-16
ChIJG4j1QZsEbjQRKRQbZfU3WmY,復興動物醫院,802台灣高雄市苓雅區復興二路148號,073384507,高雄市,苓雅區,OPERATIONAL,75.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,52.0,120.31032,22.620464,https://maps.google.com/?cid=7375268866875397161,https://www.facebook.com/pages/%E5%BE%A9%E8%88%88%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/169813369787013,2024-06-08
ChIJG5-N1yIbbjQRjOS4JYd1MLs,名冠,83041台灣高雄市鳳山區經武路191號,,高雄市,鳳山區,OPERATIONAL,39.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,118.0,120.3638302,22.6357971,https://maps.google.com/?cid=13488410107288544396,,2025-08-20
ChIJG5h-QhGqQjQRE3Gha7OJ48M,路加動物醫院,116台灣臺北市文山區興隆路二段187號,0255852108,臺北市,文山區,OPERATIONAL,49.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,334.0,121.5493493,25.0007803,https://maps.google.com/?cid=14115277060807160083,https://www.facebook.com/share/1BbMMu4Dr4/,2025-08-24
ChIJG7JoBQCpQjQRjMtGg719wDA,念念動物醫院24小時犬貓急診重症加護,242台灣新北市新莊區新知三路61號,0285218710,新北市,新莊區,OPERATIONAL,168.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,203.0,121.4556895,25.0611113,https://maps.google.com/?cid=3512945962253732748,https://covenant-vet.com/shift/,2025-04-28
ChIJGQ_8NUEbbjQRNAjeZp_v7jA,中山動物醫院,830台灣高雄市鳳山區中山路41號,077192161,高雄市,鳳山區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,83.0,120.3611418,22.6209911,https://maps.google.com/?cid=3526019026182342708,,2024-09-23
ChIJGQgQCeeoQjQR09uA1MnYE4A,翰林獸醫院,241台灣新北市三重區三民街130號1樓,0229890089,新北市,三重區,OPERATIONAL,66.0,"['establishment', 'health', 'hospital', 'point_of_interest']",4.3,56.0,121.4830381,25.0649063,https://maps.google.com/?cid=9228958422777519059,,2025-06-06
ChIJGRM7L22rQjQRXv8LW6ml55s,亞各特殊寵物醫院,115台灣臺北市南港區研究院路一段101巷12號,0226533636,臺北市,南港區,OPERATIONAL,57.5,"['establishment', 'health', 'pharmacy', 'point_of_interest', 'store', 'veterinary_care']",4.9,599.0,121.6166635,25.0517736,https://maps.google.com/?cid=11234129942294560606,https://ark.vet/,2025-06-29
