縣市,行政區,店名,地址,電話,Google 評分,評分人數,營業狀態,營業時間,每週營業時數,最新評論日期,GMap 網址
高雄市,830台灣高雄市鳳山區鳳松路179號,Q瑪寵物沙龍 鳳松館 - 貓狗SPA洗澡 造型課程、指甲修剪 寵物住宿、美容師證照教學,830台灣高雄市鳳山區鳳松路179號,0905 933 876,5,67,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/8/18,https://maps.google.com/?cid=16641181782788828812
高雄市,802台灣高雄市苓雅區正義路180-2號,卡司澡樂趣-高雄苓雅店｜大型犬美容洗澡｜狗狗自助洗｜寵物按摩｜寵物用品｜寵物安親住宿（特寵準備中）預約制,802台灣高雄市苓雅區正義路180-2號,07 740 5691,5,28,營業中,,,2024/6/30,https://maps.google.com/?cid=18015058691018094083
高雄市,802台灣高雄市苓雅區中正一路436號,轟轟的家寵物美容｜住宿｜安親｜Home+Pet Pet Salon,802台灣高雄市苓雅區中正一路436號,0929 578 927,5,45,營業中,星期一: 10:30 – 18:30; 星期二: 10:30 – 18:30; 星期三: 10:30 – 18:30; 星期四: 休息; 星期五: 10:30 – 18:30; 星期六: 10:30 – 18:30; 星期日: 10:30 – 18:30,48,2024/2/21,https://maps.google.com/?cid=14791047812958520912
高雄市,807台灣高雄市三民區民族一路525號,My Dog 寵物美容．住宿,807台灣高雄市三民區民族一路525號,07 350 1623,4.9,78,營業中,星期一: 11:00 – 19:00; 星期二: 休息; 星期三: 11:00 – 19:00; 星期四: 11:00 – 19:00; 星期五: 11:00 – 19:00; 星期六: 11:00 – 19:00; 星期日: 11:00 – 19:00,48,2024/9/5,https://maps.google.com/?cid=15621665794831662263
高雄市,802台灣高雄市苓雅區正義路150號,熊汪寵物沙龍旅館/高雄寵物美容/高雄寵物住宿/苓雅寵物美容/鳳山寵物美容/三民區寵物美容/高雄貓咪美容/苓雅寵物住宿/高雄貓咪住宿,802台灣高雄市苓雅區正義路150號,07 740 5877,5,71,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 休息; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/8/25,https://maps.google.com/?cid=2524053387163698336
高雄市,811台灣高雄市楠梓區德賢路138號,寵物公園(高雄楠梓店) - 專業寵物用品&寵物美容,811台灣高雄市楠梓區德賢路138號,07 360 0758,4.9,1617,營業中,星期一: 11:00 – 23:00; 星期二: 11:00 – 23:00; 星期三: 11:00 – 23:00; 星期四: 11:00 – 23:00; 星期五: 11:00 – 23:00; 星期六: 11:00 – 23:00; 星期日: 11:00 – 23:00,84,2025/10/16,https://maps.google.com/?cid=3889294692835040916
高雄市,813台灣高雄市左營區重清路229號,朵凱屋寵物 高雄市左營區 寵物美容 寵物住宿 寵物到府教學 代辦寵物出國,813台灣高雄市左營區重清路229號,0989 278 655,4.9,78,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/6/3,https://maps.google.com/?cid=14931391909909237865
高雄市,812台灣高雄市小港區桂華街458號,森森寵物美容沙龍精品旅館（全預約制）🌸🌸附設寵物美容教學（ABC檢定模特兒犬租賃、純色貴賓培育）,812台灣高雄市小港區桂華街458號,0903 668 662,5,475,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/3/29,https://maps.google.com/?cid=12105958703302496015
高雄市,,逗留寵物沙龍｜寵物美容。到府美容,802台灣高雄市苓雅区大順三路290號,0916 358 113,4.8,120,營業中,星期一: 12:00 – 18:00; 星期二: 12:00 – 16:00; 星期三: 11:00 – 18:00; 星期四: 12:00 – 16:30; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 12:00 – 17:00,42.5,2025/10/20,https://maps.google.com/?cid=12182859645161507428
高雄市,806台灣高雄市前鎮區二聖二路13號,幸運草寵物美容/前鎮寵物美容/前鎮寵物住宿/前鎮洗狗/高雄寵物美容/高雄寵物旅館/苓雅區寵物美容 /鼓山區寵物美容/三民區寵物美容,806台灣高雄市前鎮區二聖二路13號,0981 597 123,4.9,135,營業中,星期一: 10:30 – 20:00; 星期二: 10:30 – 20:00; 星期三: 10:30 – 20:00; 星期四: 10:30 – 20:00; 星期五: 10:30 – 20:00; 星期六: 10:30 – 20:00; 星期日: 休息,57,2025/8/3,https://maps.google.com/?cid=16889960699977470413
高雄市,80768台灣高雄市三民區民本街12號,美露寵物PET/寵物洗澡美容/寵物住宿/寵物旅館,80768台灣高雄市三民區民本街12號,0958 198 921,4.8,59,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 休息; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 09:00 – 18:00,54,2025/9/11,https://maps.google.com/?cid=11238349102010746621
高雄市,800台灣高雄市新興區復興一路19號1樓,寵物公園(高雄新興店) - 專業寵物用品&寵物美容,800台灣高雄市新興區復興一路19號1樓,07 201 0070,4.9,1174,營業中,星期一: 11:00 – 23:00; 星期二: 11:00 – 23:00; 星期三: 11:00 – 23:00; 星期四: 11:00 – 23:00; 星期五: 11:00 – 23:00; 星期六: 11:00 – 23:00; 星期日: 11:00 – 23:00,84,2025/10/24,https://maps.google.com/?cid=2614898761544016420
高雄市,802台灣高雄市苓雅區建國一路195號,百分百寵物生活館 寵物美容 (建國店) 獸醫師開的寵物店,802台灣高雄市苓雅區建國一路195號,07 225 2557,4.9,725,營業中,星期一: 10:00 – 22:00; 星期二: 10:00 – 22:00; 星期三: 10:00 – 22:00; 星期四: 10:00 – 22:00; 星期五: 10:00 – 22:00; 星期六: 10:00 – 22:00; 星期日: 10:00 – 22:00,84,2025/9/29,https://maps.google.com/?cid=1755567675418378488
高雄市,802台灣高雄市苓雅區河南路128號,布露熊寵物美容店-苓雅寵物美容|寵物洗澡|狗貓旅館|寵物住宿|寵物旅館|貓狗美容|在地推薦寵物店,802台灣高雄市苓雅區河南路128號,0981 133 711,5,54,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 休息; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,54,2025/9/7,https://maps.google.com/?cid=14437670971230493350
高雄市,807台灣高雄市三民區十全二路130號,橘莉寵物美學館,807台灣高雄市三民區十全二路130號,0989 133 732,4.9,116,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,52,2025/8/28,https://maps.google.com/?cid=4405163221289042989
高雄市,830台灣高雄市鳳山區鳳南路91號,澡享受寵物沙龍,830台灣高雄市鳳山區鳳南路91號,0976 062 292,5,151,營業中,星期一: 10:30 – 18:00; 星期二: 10:30 – 18:00; 星期三: 10:30 – 18:00; 星期四: 10:30 – 18:00; 星期五: 10:30 – 18:00; 星期六: 10:30 – 18:00; 星期日: 10:30 – 18:00,52.5,2025/9/24,https://maps.google.com/?cid=10667514518204055390
高雄市,807台灣高雄市三民區建工路802號,愛尼萌寵物旅館 狗貓 兔子寵物住宿 美容 安親,807台灣高雄市三民區建工路802號,07 395 0357,5,228,營業中,星期一: 09:00 – 19:00; 星期二: 09:00 – 19:00; 星期三: 09:00 – 19:00; 星期四: 09:00 – 19:00; 星期五: 09:00 – 19:00; 星期六: 09:00 – 19:00; 星期日: 09:00 – 19:00,70,2025/10/18,https://maps.google.com/?cid=17447156272869428027
高雄市,804台灣高雄市鼓山區青松街25號,沐寵物美容＆旅館《寵物沐浴推薦》鼓山專業寵物美容師｜寵物刷牙｜寵物安親 ｜韓國草本泥,804台灣高雄市鼓山區青松街25號,07 531 0018,5,50,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,54,2025/10/4,https://maps.google.com/?cid=14967020157907036804
高雄市,806台灣高雄市前鎮區二聖二路295號,他她寵物美學沙龍spa皮毛護理,806台灣高雄市前鎮區二聖二路295號,07 334 0226,4.9,66,營業中,星期一: 休息; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,45,2025/5/12,https://maps.google.com/?cid=15166902815614413820
高雄市,825台灣高雄市橋頭區隆豐路234號,享沐寵物美容 𝑃𝑒𝑡 𝑔𝑟𝑜𝑜𝑚𝑖𝑛𝑔 ｜高雄橋頭寵物美容｜非營業時間請加官方Line：@532ygklo,825台灣高雄市橋頭區隆豐路234號,0983 605 038,5,29,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 休息,54,2025/5/10,https://maps.google.com/?cid=9123150144954518449
高雄市,813台灣高雄市左營區重信路438號,寵湯寵物澡堂,813台灣高雄市左營區重信路438號,,5,34,營業中,星期一: 10:00 – 18:30; 星期二: 10:00 – 18:30; 星期三: 10:00 – 18:30; 星期四: 10:00 – 18:30; 星期五: 10:00 – 18:30; 星期六: 10:00 – 18:30; 星期日: 休息,51,2023/7/17,https://maps.google.com/?cid=2313116154152487028
高雄市,830台灣高雄市鳳山區北忠街301巷1號,毛毛之家寵物沙龍/寵物洗澡/狗貓洗澡/狗狗洗澡/貓咪洗澡,830台灣高雄市鳳山區北忠街301巷1號,07 735 4577,4.9,38,營業中,星期一: 09:00 – 18:00; 星期二: 09:00 – 18:00; 星期三: 09:00 – 18:00; 星期四: 09:00 – 18:00; 星期五: 09:00 – 18:00; 星期六: 09:00 – 18:00; 星期日: 休息,54,2025/4/5,https://maps.google.com/?cid=6558532443260555902
高雄市,800台灣高雄市新興區五福二路128號,Q瑪寵物沙龍-五福館 - 狗SPA洗澡 造型課程、指甲修剪 寵物住宿、美容師證照教學,800台灣高雄市新興區五福二路128號,07 215 6089,5,47,營業中,星期一: 休息; 星期二: 10:00 – 18:30; 星期三: 10:00 – 18:30; 星期四: 10:00 – 18:30; 星期五: 10:00 – 18:30; 星期六: 10:00 – 18:30; 星期日: 10:00 – 18:30,51,2024/12/7,https://maps.google.com/?cid=12797110258009613003
高雄市,802台灣高雄市苓雅區仁德街56號,狗狗笑了 平價寵物美容（可自助）,802台灣高雄市苓雅區仁德街56號,07 726 0918,5,75,營業中,星期一: 10:00 – 21:00; 星期二: 10:00 – 21:00; 星期三: 10:00 – 21:00; 星期四: 休息; 星期五: 10:00 – 22:00; 星期六: 10:00 – 22:00; 星期日: 10:00 – 22:00,69,2025/9/27,https://maps.google.com/?cid=2989129866616636420
高雄市,813台灣高雄市左營區文瑞路35號,毛角落寵物美容-高雄寵物美容/左營犬貓美容/寵物用品/認養/Spa ‧ Corner Pet Grooming,813台灣高雄市左營區文瑞路35號,07 310 0669,4.9,47,營業中,星期一: 09:00 – 17:00; 星期二: 09:00 – 17:00; 星期三: 09:00 – 17:00; 星期四: 09:00 – 17:00; 星期五: 09:00 – 17:00; 星期六: 09:00 – 17:00; 星期日: 休息,48,2025/1/16,https://maps.google.com/?cid=6845054090463096571
高雄市,802台灣高雄市苓雅區光華一路311號,澎澎時光寵物美容．寵物住宿 (澎澎TIMES),802台灣高雄市苓雅區光華一路311號,07 222 6220,4.9,75,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 休息,54,2025/8/18,https://maps.google.com/?cid=12686157804035754189
高雄市,81361台灣高雄市左營區重信路391號,初心寵物美容沙龍-精緻剪/Spa/皮毛護理/狗狗住宿/安親,81361台灣高雄市左營區重信路391號,07 350 3355,4.8,94,營業中,星期一: 09:30 – 19:00; 星期二: 09:30 – 19:00; 星期三: 09:30 – 19:00; 星期四: 09:30 – 19:00; 星期五: 09:30 – 19:00; 星期六: 09:30 – 19:00; 星期日: 休息,57,2025/5/18,https://maps.google.com/?cid=4412763234014801138
高雄市,813台灣高雄市左營區榮總路141巷25號,左營狗狗好棒寵物沙龍/左營寵物美容/左營寵物店/左營洗狗,813台灣高雄市左營區榮總路141巷25號,0966 066 240,5,15,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 休息; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,48,2024/5/6,https://maps.google.com/?cid=5598949657404584106
高雄市,800台灣高雄市新興區新田路58號,毛時代 毛恩新田店 | 高雄寵物美容 | 寵物理毛 | 寵物除蟲 | 寵物到府服務,800台灣高雄市新興區新田路58號,0919 059 535,5,48,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/7/24,https://maps.google.com/?cid=6075079779645266604
高雄市,807台灣高雄市三民區遼寧三街93號,狗的窩 Golden World-寵物沙龍旅館,807台灣高雄市三民區遼寧三街93號,0966 958 600,5,248,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/10/23,https://maps.google.com/?cid=13680987876317134499
高雄市,830台灣高雄市鳳山區鳳南路205號,沐穆寵物美容工作室,830台灣高雄市鳳山區鳳南路205號,0989 502 059,5,36,營業中,星期一: 08:30 – 18:00; 星期二: 08:30 – 18:00; 星期三: 08:30 – 18:00; 星期四: 08:30 – 18:00; 星期五: 08:30 – 18:00; 星期六: 08:30 – 18:00; 星期日: 08:30 – 18:00,66.5,2025/10/13,https://maps.google.com/?cid=9069591709737161055
高雄市,807台灣高雄市三民區九如一路980號,Q瑪寵物沙龍-九如館 - 人氣寵物洗澡 貓狗SPA 造型課程、指甲修剪 寵物住宿、美容師證照教學,807台灣高雄市三民區九如一路980號,07 389 2925,4.8,166,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 10:00 – 20:00; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,70,2025/5/7,https://maps.google.com/?cid=11934734328852637549
高雄市,807台灣高雄市三民區建國三路467號,九九愛犬美容工作室（只收小型犬，18:00後不接單）,807台灣高雄市三民區建國三路467號,07 285 4031,4.9,16,營業中,星期一: 09:30 – 21:00; 星期二: 09:30 – 21:00; 星期三: 09:30 – 21:00; 星期四: 休息; 星期五: 09:30 – 21:00; 星期六: 09:30 – 21:00; 星期日: 09:30 – 21:00,69,2025/9/19,https://maps.google.com/?cid=3877772367764361162
高雄市,804台灣高雄市鼓山區明誠三路600號,Kuma's熊樣寵物旅館,804台灣高雄市鼓山區明誠三路600號,07 552 8511,4.8,136,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 10:00 – 18:00; 星期五: 10:00 – 18:00; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,56,2025/10/18,https://maps.google.com/?cid=7180394206418950755
高雄市,802台灣高雄市苓雅區福建街258號1樓,Franziska 法蘭西斯卡寵物美容,802台灣高雄市苓雅區福建街258號1樓,07 261 5753,5,56,營業中,星期一: 10:00 – 18:00; 星期二: 10:00 – 18:00; 星期三: 10:00 – 18:00; 星期四: 休息; 星期五: 休息; 星期六: 10:00 – 18:00; 星期日: 10:00 – 18:00,40,2021/2/10,https://maps.google.com/?cid=2144888039813880073
高雄市,830台灣高雄市鳳山區光復路一段47號,虂可寵物沙龍-,830台灣高雄市鳳山區光復路一段47號,07 790 5038,5,51,營業中,星期一: 10:00 – 19:00; 星期二: 10:00 – 19:00; 星期三: 10:00 – 19:00; 星期四: 10:00 – 19:00; 星期五: 10:00 – 19:00; 星期六: 10:00 – 19:00; 星期日: 10:00 – 19:00,63,2025/4/9,https://maps.google.com/?cid=17384802550054108242
高雄市,830台灣高雄市鳳山區大明路185號,BONI寶妮 寵物美容/寵物住宿/寵物保姆/寵物沙龍,830台灣高雄市鳳山區大明路185號,0921 180 907,5,94,營業中,星期一: 11:00 – 20:00; 星期二: 11:00 – 20:00; 星期三: 11:00 – 20:00; 星期四: 11:00 – 20:00; 星期五: 11:00 – 20:00; 星期六: 11:00 – 20:00; 星期日: 11:00 – 20:00,63,2025/9/28,https://maps.google.com/?cid=17297775142969269399
高雄市,807台灣高雄市三民區愛國路28號,寵•日常 / something about pets /,807台灣高雄市三民區愛國路28號,0980 425 285,5,24,營業中,,,2025/6/10,https://maps.google.com/?cid=12397883149624770951
高雄市,801台灣高雄市前金區成功一路352號,Luca寵物旅宿,801台灣高雄市前金區成功一路352號,0916 809 181,5,39,營業中,星期一: 09:00 – 18:30; 星期二: 09:00 – 18:30; 星期三: 休息; 星期四: 09:00 – 18:30; 星期五: 09:00 – 18:30; 星期六: 09:00 – 18:30; 星期日: 09:00 – 18:30,57,2025/7/4,https://maps.google.com/?cid=6239761049258258152
高雄市,802台灣高雄市苓雅區正義路237號,旺太郎寵物沙龍,802台灣高雄市苓雅區正義路237號,07 745 9453,4.8,176,營業中,星期一: 09:30 – 19:00; 星期二: 09:30 – 19:00; 星期三: 09:30 – 19:00; 星期四: 09:00 – 19:00; 星期五: 09:30 – 19:00; 星期六: 09:30 – 19:00; 星期日: 09:30 – 19:00,67,2025/9/27,https://maps.google.com/?cid=17644607434606581041
高雄市,811台灣高雄市楠梓區土庫一路10號,LaiDua寵物美容＆寵物住宿（安親、貓咪寄宿、高雄寵物住宿）,811台灣高雄市楠梓區土庫一路10號,0971 757 031,4.9,57,營業中,星期一: 10:30 – 19:00; 星期二: 10:30 – 19:00; 星期三: 10:30 – 19:00; 星期四: 10:30 – 19:00; 星期五: 10:30 – 19:00; 星期六: 10:30 – 19:00; 星期日: 10:30 – 19:00,59.5,2025/10/12,https://maps.google.com/?cid=13805481489121670259
高雄市,830台灣高雄市鳳山區五甲一路298號,寵物公園(五甲二店) - 專業寵物用品&寵物美容,830台灣高雄市鳳山區五甲一路298號,07 710 8788,4.9,911,營業中,星期一: 11:00 – 23:00; 星期二: 11:00 – 23:00; 星期三: 11:00 – 23:00; 星期四: 11:00 – 23:00; 星期五: 11:00 – 23:00; 星期六: 11:00 – 23:00; 星期日: 11:00 – 23:00,84,2025/9/30,https://maps.google.com/?cid=3277628463152944630
高雄市,802台灣高雄市苓雅區林森二路92號,茱莉寵物美容工作室（10月5日星期日公休）,802台灣高雄市苓雅區林森二路92號,07 334 1118,4.8,25,營業中,星期一: 11:00 – 19:00; 星期二: 11:00 – 19:00; 星期三: 休息; 星期四: 11:00 – 19:00; 星期五: 11:00 – 19:00; 星期六: 11:00 – 19:00; 星期日: 11:00 – 19:00,48,2025/4/1,https://maps.google.com/?cid=646010553683648153
高雄市,813台灣高雄市左營區重清路256號,扭扭貓屋🐈🐾-高雄左營│高雄貓咪旅館│高雄貓咪住宿│高雄貓咪美容│左營貓住宿/美容推薦,813台灣高雄市左營區重清路256號,,5,100,營業中,星期一: 10:00 – 20:00; 星期二: 10:00 – 20:00; 星期三: 10:00 – 20:00; 星期四: 休息; 星期五: 10:00 – 20:00; 星期六: 10:00 – 20:00; 星期日: 10:00 – 20:00,60,2025/10/7,https://maps.google.com/?cid=10022539664849653447
高雄市,813台灣高雄市左營區至聖路73號,愛麗絲寵物spa沙龍,813台灣高雄市左營區至聖路73號,07 556 0955,5,44,營業中,星期一: 10:30 – 19:00; 星期二: 10:30 – 19:00; 星期三: 休息; 星期四: 10:30 – 19:00; 星期五: 10:30 – 19:00; 星期六: 10:30 – 19:00; 星期日: 10:30 – 19:00,51,2024/9/29,https://maps.google.com/?cid=9403091173383295068
高雄市,1018民族一路左營區高雄市台灣,超級愛狗寵物沙龍,"號 No, No. 1018民族一路左營區高雄市台灣 813",0912 122 073,4.8,38,營業中,星期一: 09:00 – 19:00; 星期二: 09:30 – 19:00; 星期三: 09:00 – 19:00; 星期四: 09:30 – 19:00; 星期五: 09:30 – 19:00; 星期六: 09:30 – 19:00; 星期日: 休息,58,2025/10/9,https://maps.google.com/?cid=4251501576685193409
