name,license,license_date,vet,tel,address,service
弘群動物診所,開業執照：彰化農防師字第77號,發照日期：2004-04-21,負責獸醫師(佐)：洪宗輝,聯絡電話：048965416,地     址：彰化縣芳苑鄉三合村埤北路37號,營業項目：動物診療
弘達動物醫院,開業執照：南縣獸師診開字第140號,發照日期：1998-01-14,負責獸醫師(佐)：何莉芳,聯絡電話：06-6564072,地     址：台南市新營區隨唐街51號,營業項目：家畜禽疾病診斷、治療
本丸特殊寵物與貓專科醫院,開業執照：高市獸師開字第369號,發照日期：2022-03-15,負責獸醫師(佐)：池陽廣,聯絡電話：07-7211089,地     址：高雄市前鎮區永豐路105號一樓,營業項目：動物診療、動物住院
正吉動物醫院,開業執照：北市獸業字第280號,發照日期：,負責獸醫師(佐)：彭昶貴,聯絡電話：02-29347505,地     址：台北市羅斯福路五段47-1號,營業項目：內、外、產科診療
正安動物醫院,開業執照：北市獸業字第145號,發照日期：1990-07-06,負責獸醫師(佐)：陳和顯,聯絡電話：02-25571757,地     址：台北市民權西路240號,營業項目：內、外、產科診療
正耘動物醫院,開業執照：高市獸佐開字第2號,發照日期：2006-03-24,負責獸醫師(佐)：蕭文彬,聯絡電話：07-3416166,地     址：高雄市三民區河堤路620號一樓,營業項目：動物診療、動物住院
正偉家畜醫院,開業執照：嘉府獸師開字第2號,發照日期：2017-10-19,負責獸醫師(佐)：謝正偉,聯絡電話：05-2393714,地     址：嘉義縣中埔鄉金蘭村7鄰56-10號,營業項目：經濟動物
正達家畜診所,開業執照：南縣獸師診開字第136號,發照日期：1997-10-22,負責獸醫師(佐)：許正成,聯絡電話：06-2302943,地     址：臺南市歸仁區歸仁里文化街ㄧ段143號,營業項目：家畜禽疾病診斷治療(內外產科)
民生動物醫院,開業執照：北縣獸醫業字第53號,發照日期：1997-12-26,負責獸醫師(佐)：章焜程,聯絡電話：02-29808154,地     址：新北市三重區正義北路296號1樓,營業項目：內外產科、皮膚科
民生動物醫院,開業執照：屏獸開字第60號,發照日期：2001-02-20,負責獸醫師(佐)：楊鴻鈞,聯絡電話：08-7236286,地     址：屏東市民生路61-23號,營業項目：小動物
民生動物醫院,開業執照：南市獸開字第21號,發照日期：2006-01-16,負責獸醫師(佐)：許祐福,聯絡電話：06─2983109,地     址：臺南市安平區健康二街56號,營業項目：內外產科、皮膚科
民昇動物醫院,開業執照：中市獸醫開字第105072號,發照日期：2017-02-13,負責獸醫師(佐)：陳怡昌,聯絡電話：04-25632939,地     址：臺中市神岡區中山路509號,營業項目：不分科
民家動物醫院,開業執照：彰府農畜師字第37號,發照日期：,負責獸醫師(佐)：施光隆,聯絡電話：04-7282581,地     址：彰化市仁愛路124號,營業項目：
民族獸醫院,開業執照：府建農字第69號,發照日期：1999-10-15,負責獸醫師(佐)：陳丁住,聯絡電話：05-2289595,地     址：嘉義市中山路650號,營業項目：內外產科
民雄家畜醫院,開業執照：嘉府獸師開字第73號,發照日期：2018-03-05,負責獸醫師(佐)：吳信科,聯絡電話：05-2067422,地     址：嘉義縣民雄鄉中和村魚寮仔6鄰29號,營業項目：經濟動物
永久松動物醫院,開業執照：嘉府獸師開字第9號,發照日期：2023-04-20,負責獸醫師(佐)：林僻泰,聯絡電話：05-3745026,地     址：嘉義縣新港鄉古民街5-2號,營業項目：經濟動物
永全動物醫院,開業執照：嘉市獸開字第90號,發照日期：2015-01-07,負責獸醫師(佐)：邱慶松,聯絡電話：05-2851597,地     址：嘉義市垂楊路619號,營業項目：犬、貓家畜動物診療
永吉家畜醫院,開業執照：北縣獸醫業字第127號,發照日期：2002-03-01,負責獸醫師(佐)：李坤昇,聯絡電話：29944940,地     址：新北市新莊區新泰路158號,營業項目：家畜內外科
永安動物醫院,開業執照：府農漁開字第32號,發照日期：2012-04-11,負責獸醫師(佐)：池金雄,聯絡電話：03-8563566,地     址：花蓮縣吉安鄉永安村吉安路一段81號,營業項目：犬貓內、外、產科
永安動物醫院,開業執照：高市獸佐開字第56號,發照日期：2012-04-17,負責獸醫師(佐)：陳宏明,聯絡電話：07-7766337,地     址：高雄市鳳山區建國路三段90號,營業項目：內科、外科、骨科、住院醫療
永安動物醫院,開業執照：桃獸師開執字第126號,發照日期：2003-01-14,負責獸醫師(佐)：廖宜銘,聯絡電話：03-3377332,地     址：桃園市桃園區永安路554號,營業項目：內外產科
永佳家畜診所,開業執照：投府農畜師開字第31號,發照日期：2015-03-28,負責獸醫師(佐)：林佳蓉,聯絡電話：049-2982946,地     址：南投縣埔里鎮東華路91-1號,營業項目：一般內、外科
永佳動物醫院,開業執照：南市獸開字第149號,發照日期：2014-07-09,負責獸醫師(佐)：宮欽泰,聯絡電話：06-2557717,地     址：臺南市安南區海佃路2段440號,營業項目：外科、內科、眼科、牙科、婦產科
永和獸醫院,開業執照：北縣獸醫業字第103號,發照日期：2000-09-01,負責獸醫師(佐)：劉清風,聯絡電話：29229450,地     址：永和區永和路二段336號1樓、2樓,營業項目：內外產科
永坤東港動物醫院,開業執照：屏獸開字第144號,發照日期：2022-08-03,負責獸醫師(佐)：張期聞,聯絡電話：08-8327799,地     址：屏東縣東港鎮船頭里船頭路25-232號,營業項目：動物診療
永坤動物醫院,開業執照：屏獸開字第20號,發照日期：,負責獸醫師(佐)：周龍謀,聯絡電話：08-7892428,地     址：屏東縣潮州鎮永坤路160-3號,營業項目：內外產皮膚科
永坤動物醫院(恆春分院),開業執照：屏獸開字第84號,發照日期：2007-10-29,負責獸醫師(佐)：張宥鏵,聯絡電話：8897711,地     址：屏東縣恆春鎮恆南路133號,營業項目：一般內科、外科、產科、皮膚科
永昌家畜醫院,開業執照：苗縣獸開字第1號,發照日期：2022-12-27,負責獸醫師(佐)：徐菁苓,聯絡電話：037-321531,地     址：苗栗縣苗栗市至公路29號,營業項目：門診及住院診療
永昌動物醫院,開業執照：中市獸醫開字第105204號,發照日期：2017-11-24,負責獸醫師(佐)：賴武烈,聯絡電話：04-22356236,地     址：臺中市北屯區北屯路32號,營業項目：內、外產科
永明動物醫院,開業執照：南市獸開字第126號,發照日期：2011-10-13,負責獸醫師(佐)：張弘文,聯絡電話：06-2028613,地     址：台南市永康區永明街65號,營業項目：內科、外科、皮膚科、中獸醫科、產科
永欣動物醫院,開業執照：高市獸師開字第270號,發照日期：2011-12-13,負責獸醫師(佐)：吳俊男,聯絡電話：07-3608778,地     址：高雄市楠梓區軍校路724號,"營業項目：內科,外科,產科,皮膚科,骨科"
永信家畜診所,開業執照：雲診字第19號,發照日期：1996-11-30,負責獸醫師(佐)：鍾政芳,聯絡電話：05-5982081,地     址：雲林縣二崙鄉大庄村大庄路50號,營業項目：
永信動物醫院,開業執照：中市獸醫開字第105107號,發照日期：2017-03-14,負責獸醫師(佐)：陳志峯,聯絡電話：04-24371487,地     址：臺中市北屯區東山路一段216-22號,營業項目：內、外、產科
永春動物醫院,開業執照：北市獸業字第380號,發照日期：2009-02-27,負責獸醫師(佐)：張逸紳,聯絡電話：87898849,地     址：臺北市信義區忠孝東路5段424號1樓,營業項目：內、外、產、皮膚科
永泰家畜診所,開業執照：南縣獸佐診開字第22號,發照日期：1996-06-13,負責獸醫師(佐)：李進泰,聯絡電話：06-7213788,地     址：臺南市佳里區六安里六安街156號,營業項目：家畜禽疾病診斷治療
永康動物醫院,開業執照：南縣獸佐開字第17號,發照日期：1993-10-22,負責獸醫師(佐)：謝宗慶,聯絡電話：062312133,地     址：永康區中山南路389號,營業項目：家畜內外產科
永康動物醫院,開業執照：中市獸醫開字第105096號,發照日期：2017-03-06,負責獸醫師(佐)：彭國楨,聯絡電話：04-24615748,地     址：臺中市西屯區永福路167號,營業項目：內、外、產、皮膚、骨科
永康動物醫院,開業執照：竹縣字第1號,發照日期：2020-12-29,負責獸醫師(佐)：張堂宜,聯絡電話：5902239,地     址：新竹縣湖口鄉民權鄉街76號,營業項目：內科、外科、產科、傳染病科
永康動物醫院,開業執照：北府畜醫業字第85號,發照日期：1991-12-17,負責獸醫師(佐)：徐于忠,聯絡電話：02-29127025,地     址：新店區北新路一段171號,營業項目：內外科
永祥動物醫院,開業執照：彰府農畜師字第52號,發照日期：,負責獸醫師(佐)：陳進丁,聯絡電話：04-8311781,地     址：彰化縣員林鎮員東路二段209號,營業項目：
永祥動物醫院,開業執照：桃獸佐開執字第111號,發照日期：2001-10-17,負責獸醫師(佐)：曾永祥,聯絡電話：03-3920149,地     址：桃園市桃園區正光路117號,營業項目：動物診療
永晴動物醫院,開業執照：南市獸開字第214號,發照日期：2024-04-30,負責獸醫師(佐)：林鳳琦,聯絡電話：06-5790030,地     址：臺南市官田區文化街108號,營業項目：動物疾病診療、內外科、皮膚科
永發獸醫院,開業執照：北府畜醫業字第45號,發照日期：1984-10-11,負責獸醫師(佐)：陳明通,聯絡電話：02-26835698,地     址：樹林區樹新路35號,營業項目：內外產科
永勤動物醫院,開業執照：南市獸開字第162號,發照日期：2016-11-01,負責獸醫師(佐)：吳昆霖,聯絡電話：0982018796,地     址：臺南市仁德區中正路三段641號,營業項目：內科、外科、骨科、眼科
永新動物醫院,開業執照：北市獸業字第346號,發照日期：2005-12-28,負責獸醫師(佐)：曾世明,聯絡電話：0952166977,地     址：臺北市大同區重慶北路3段185號1樓,"營業項目：小動物診療,住院,檢驗"
永興家畜診所,開業執照：雲診字第51號,發照日期：2000-12-14,負責獸醫師(佐)：溫朝煥,聯絡電話：05-6972889,地     址：褒忠鄉三民路147巷6-2號,營業項目：
永興家畜診所,開業執照：彰府農畜師字第25號,發照日期：,負責獸醫師(佐)：邱增賀,聯絡電話：04-8223082,地     址：彰化縣永靖鄉永北村水尾路226號,營業項目：
永馨動物醫院,開業執照：高市獸佐開字第59號,發照日期：2014-01-06,負責獸醫師(佐)：陳淑萍,聯絡電話：07-5555909,地     址：高雄市鼓山區瑞豐街137號,營業項目：內科、外科、產科、皮膚科
玉山動物醫院,開業執照：北市獸業字第273號,發照日期：,負責獸醫師(佐)：蘇惠麗,聯絡電話：02-23466659,地     址：臺北市信義區信義路6段37號1樓,營業項目：內、外科診療、預防注射、出國健康証明
玉井動物醫院,開業執照：南市獸開字第192號,發照日期：2021-04-20,負責獸醫師(佐)：陳敏男,聯絡電話：06-5747786,地     址：臺南市玉井區民族路267號,營業項目：動物疾病診療
玉里動物醫院,開業執照：府農畜開字第10號,發照日期：2022-01-04,負責獸醫師(佐)：黃恭,聯絡電話：03-8889479,地     址：花蓮縣玉里鎮光復路120號,營業項目：禽畜內外科
瓦奇動物醫院,開業執照：中市獸醫開字第105189號,發照日期：2017-11-08,負責獸醫師(佐)：張芳銘,聯絡電話：04-22356205,地     址：臺中市北區學士路240號,營業項目：動物診療
生建動物醫院,開業執照：彰府農防師字第62號,發照日期：2001-06-13,負責獸醫師(佐)：顏尊德,聯絡電話：048654582,地     址：彰化縣埔鹽鄉彰水路一段365巷2號,營業項目：動物內、外、產、骨科
