name_filtered,address_filtered,city,district,place_id,name_checked,business_status,address_checked,phone,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
寵愛窩寵物美容館,新北市土城區學成路156號1樓,新北市,土城區,ChIJBbCDgFkDaDQRREs-YSTQqNU,寵愛窩SPA寵物沙龍(皮卡丘寵物美容學院) - 新北 土城 板橋寵物美容住宿推薦 寵物洗澡美容 寵物安親住宿 專業寵物美容教學 狗狗貓咪洗澡剪毛 寵物spa 純手吹 手剪 無烘箱 皮毛調理 寵物旅館 狗狗剪毛 洗澡 美容,OPERATIONAL,236台灣新北市土城區學成路156號1樓,0222730085,"['星期一: 10:30 – 20:00', '星期二: 10:30 – 20:00', '星期三: 休息', '星期四: 10:30 – 20:00', '星期五: 10:30 – 20:00', '星期六: 10:30 – 20:00', '星期日: 10:30 – 20:00']","['establishment', 'point_of_interest', 'store']",4.9,72.0,121.4482134,24.9894744,https://maps.google.com/?cid=15395784180834913092,https://www.facebook.com/%E5%AF%B5%E6%84%9B%E7%AA%A9spa%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-107789541065430/,2025-09-08
沐絲寵物美容坊,新北市蘆洲區蘆洲區永康街35號1樓,新北市,蘆洲區,ChIJBeYsNtWpQjQRuZ7HBnqQa20,Mousse沐絲寵物美容,OPERATIONAL,247台灣新北市蘆洲區永康街35號1樓,0282867085,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 11:00 – 20:00', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,34.0,121.4573108,25.0851448,https://maps.google.com/?cid=7884554426416340665,,2025-09-08
瑪恩寵物生活館,臺南市新營區民權里9鄰民權路106號,臺南市,新營區,ChIJBejmHNuFbjQRsCen_eEoJRE,瑪恩寵物生活館,OPERATIONAL,730台灣臺南市新營區民權路106號,066355870,"['星期一: 09:30 – 21:00', '星期二: 休息', '星期三: 09:30 – 21:00', '星期四: 09:30 – 21:00', '星期五: 09:30 – 21:00', '星期六: 09:30 – 21:00', '星期日: 09:30 – 21:00']","['establishment', 'point_of_interest', 'store']",4.8,169.0,120.3121254,23.3093995,https://maps.google.com/?cid=1235438623871412144,,2024-10-19
柴柴家,桃園市龜山區迴龍里龍鳳街29巷9號,桃園市,龜山區,ChIJBzhIEugfaDQRubzoxT7b0ak,HEY柴 食鋪,OPERATIONAL,330台灣桃園市桃園區國際路二段501巷43弄6號,0917980940,"['星期一: 休息', '星期二: 12:00 – 20:00', '星期三: 12:00 – 20:00', '星期四: 12:00 – 20:00', '星期五: 12:00 – 20:00', '星期六: 12:00 – 20:00', '星期日: 12:00 – 20:00']","['establishment', 'food', 'point_of_interest', 'restaurant']",4.9,213.0,121.2838866,25.004014,https://maps.google.com/?cid=12236802725197167801,https://www.instagram.com/harvey_hey?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,2025-03-18
日升寵物用品店,臺中市豐原區豐原大道一段257號,臺中市,豐原區,ChIJC-5ChdMRaTQRAMVMhVsyRyE,日升寵物社皮店,OPERATIONAL,420台灣臺中市豐原區豐原大道一段257號,0425251234,"['星期一: 09:00 – 22:00', '星期二: 09:00 – 22:00', '星期三: 09:00 – 22:00', '星期四: 09:00 – 22:00', '星期五: 09:00 – 22:00', '星期六: 09:00 – 22:00', '星期日: 09:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,160.0,120.7034249,24.2442845,https://maps.google.com/?cid=2397940695257892096,https://www.facebook.com/rishengdog,2024-09-29
呂館寵物生活館,臺中市大里區中興路二段249巷1號,臺中市,大里區,ChIJC-vnfP0ZaTQRjni3ldLKAD8,呂館 寵物美容渡假旅店｜寵物友善餐廳｜寵物旅館｜寵物住宿｜寵物美容｜不關籠｜,OPERATIONAL,412台灣臺中市大里區中興路二段249巷1號,0988104116,"['星期一: 10:00 – 19:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 19:00', '星期四: 10:00 – 19:00', '星期五: 10:00 – 19:00', '星期六: 10:00 – 19:00', '星期日: 休息']","['establishment', 'point_of_interest']",4.9,47.0,120.6893574,24.1088286,https://maps.google.com/?cid=4539851430193232014,https://www.facebook.com/%E5%91%82%E9%A4%A8%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%B8%A1%E5%81%87%E6%97%85%E5%BA%97-103753771108893,2021-02-23
酷寶貝寵物美容工作坊,新北市新莊區中和街125巷6號1樓,新北市,新莊區,ChIJC1JoNX-oQjQRV0ZCnNhdqYw,酷寶貝,OPERATIONAL,242台灣新北市新莊區中和街125巷6號,0229927471,"['星期一: 11:00 – 19:30', '星期二: 休息', '星期三: 休息', '星期四: 11:00 – 19:30', '星期五: 11:00 – 19:30', '星期六: 11:00 – 19:30', '星期日: 11:00 – 19:30']","['establishment', 'pet_store', 'point_of_interest', 'store']",3.9,28.0,121.447101,25.04871,https://maps.google.com/?cid=10135735621289920087,,2020-01-04
樂兒國際有限公司,臺北市內湖區民權東路六段123巷34弄19號1及2樓,臺北市,內湖區,ChIJC1dOPpusQjQRUxnxZro__gE,"【預約制】樂兒精緻寵物美容/住宿/安親 Happi Ours Pet Grooming, Boarding & Daycare",OPERATIONAL,114台灣臺北市內湖區民權東路六段123巷34弄19號,0227921719,"['星期一: 10:00 – 17:00', '星期二: 10:00 – 17:00', '星期三: 休息', '星期四: 休息', '星期五: 10:00 – 17:00', '星期六: 10:00 – 17:00', '星期日: 10:00 – 17:00']","['establishment', 'point_of_interest']",5.0,9.0,121.5923872,25.0705573,https://maps.google.com/?cid=143622307945978195,,2024-12-31
白襪子寵物生活館,臺中市北區國強街15號1樓,臺中市,北區,ChIJC2NTDv51bjQRZWPbmLE9Aqg,白襪子,OPERATIONAL,708台灣臺南市安平區育平一街14巷15號,0952102655,,"['establishment', 'point_of_interest', 'store']",,,120.1656252,22.9865258,https://maps.google.com/?cid=12106306581308334949,https://myship.7-11.com.tw/general/detail/GM2206076414141,
毛逗寵物精品沙龍,高雄市左營區明華一路11號,高雄市,左營區,ChIJC6-NnxwFbjQRgZDeNuonQm8,Dog Sun寵物精品沙龍,OPERATIONAL,813台灣高雄市左營區明華一路11號,075567101,,"['establishment', 'point_of_interest']",4.4,21.0,120.310432,22.662269,https://maps.google.com/?cid=8017014173569290369,,2022-07-24
貝菓寵物美宿館,桃園市蘆竹區福昌里忠孝西路175巷17號,桃園市,蘆竹區,ChIJCQDj7twfaDQRihdUNIiB6JE,貝菓寵物美宿館 特寵業字第C1100433號,OPERATIONAL,33845台灣桃園市蘆竹區忠孝西路175巷17號1樓,032222122,"['星期一: 11:00 – 19:00', '星期二: 11:00 – 19:00', '星期三: 休息', '星期四: 休息', '星期五: 11:00 – 19:00', '星期六: 11:00 – 19:00', '星期日: 11:00 – 19:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,27.0,121.28924,25.039495,https://maps.google.com/?cid=10513795752089884554,,2024-06-28
忻成寵物有限公司,臺中市北區臺中市北區忠太東路117號、117之1號,臺中市,北區,ChIJCQVp1sg9aTQRaJjTEEtFDhU,忻成塑膠企業有限公司,OPERATIONAL,412台灣臺中市大里區大衛路6號,0424181658,"['星期一: 08:30 – 17:30', '星期二: 08:30 – 17:30', '星期三: 08:30 – 17:30', '星期四: 08:30 – 17:30', '星期五: 08:30 – 17:30', '星期六: 休息', '星期日: 休息']","['establishment', 'point_of_interest']",5.0,3.0,120.6836011,24.0920902,https://maps.google.com/?cid=1517226313177602152,http://www.sichen.com.tw/,2024-10-07
相浴寵物沙龍,高雄市楠梓區惠豐街190號,高雄市,楠梓區,ChIJCRgpv6oPbjQR_90bsAO0rGE,相浴寵物沙龍 & 犬貓住宿 ( 預約制 ),OPERATIONAL,811台灣高雄市楠梓區惠豐街190號,0989137701,"['星期一: 10:00 – 17:30', '星期二: 10:00 – 17:30', '星期三: 休息', '星期四: 10:00 – 17:30', '星期五: 10:00 – 17:30', '星期六: 10:00 – 17:30', '星期日: 10:00 – 17:30']","['establishment', 'point_of_interest']",5.0,12.0,120.3182249,22.7288849,https://maps.google.com/?cid=7038198245605760511,https://www.facebook.com/%E7%9B%B8%E6%B5%B4%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-107477234194640/,2023-04-20
東森寵物雲股份有限公司路竹中山分公司,高雄市路竹區中山路1205、1207、1209號,高雄市,路竹區,ChIJCSNN5eUNbjQREXyK0WHcpAc,東森寵物 路竹中山店,OPERATIONAL,821台灣高雄市路竹區中山路1205號,076962681,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,508.0,120.2615567,22.8538142,https://maps.google.com/?cid=550807367131495441,https://www.etipets.com/,2025-09-12
東森寵物雲股份有限公司路竹中山分公司,高雄市路竹區中山路1205、1207、1209號,高雄市,路竹區,ChIJCSNN5eUNbjQREXyK0WHcpAc,東森寵物 路竹中山店,OPERATIONAL,821台灣高雄市路竹區中山路1205號,076962681,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,508.0,120.2615567,22.8538142,https://maps.google.com/?cid=550807367131495441,https://www.etipets.com/,2025-09-12
東森寵物雲股份有限公司路竹中山分公司,高雄市路竹區中山路1205、1207、1209號,高雄市,路竹區,ChIJCSNN5eUNbjQREXyK0WHcpAc,東森寵物 路竹中山店,OPERATIONAL,821台灣高雄市路竹區中山路1205號,076962681,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,508.0,120.2615567,22.8538142,https://maps.google.com/?cid=550807367131495441,https://www.etipets.com/,2025-09-12
東森寵物雲股份有限公司路竹中山分公司,高雄市路竹區中山路1205、1207、1209號,高雄市,路竹區,ChIJCSNN5eUNbjQREXyK0WHcpAc,東森寵物 路竹中山店,OPERATIONAL,821台灣高雄市路竹區中山路1205號,076962681,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,508.0,120.2615567,22.8538142,https://maps.google.com/?cid=550807367131495441,https://www.etipets.com/,2025-09-12
棲心寵物旅宿,臺南市安南區安南區長和路一段370號,臺南市,安南區,ChIJCWcERH95bjQRXhvT_j7P7II,棲心寵物旅宿,OPERATIONAL,709台灣臺南市安南區長和路一段370號,063966732,"['星期一: 08:30 – 18:30', '星期二: 08:30 – 18:30', '星期三: 08:30 – 18:30', '星期四: 08:30 – 18:30', '星期五: 08:30 – 18:30', '星期六: 08:30 – 18:30', '星期日: 08:30 – 18:30']","['establishment', 'point_of_interest']",4.9,88.0,120.2290889,23.062054,https://maps.google.com/?cid=9434143188904516446,https://linkby.tw/chihsin370,2025-10-09
棲心寵物旅宿,臺南市安南區安南區長和路一段370號,臺南市,安南區,ChIJCWcERH95bjQRXhvT_j7P7II,棲心寵物旅宿,OPERATIONAL,709台灣臺南市安南區長和路一段370號,063966732,"['星期一: 08:30 – 18:30', '星期二: 08:30 – 18:30', '星期三: 08:30 – 18:30', '星期四: 08:30 – 18:30', '星期五: 08:30 – 18:30', '星期六: 08:30 – 18:30', '星期日: 08:30 – 18:30']","['establishment', 'point_of_interest']",4.9,88.0,120.2290889,23.062054,https://maps.google.com/?cid=9434143188904516446,https://linkby.tw/chihsin370,2025-10-09
源香寵物旅館,臺南市南區金華路二段57巷10號,臺南市,南區,ChIJCWcERH95bjQRXhvT_j7P7II,棲心寵物旅宿,OPERATIONAL,709台灣臺南市安南區長和路一段370號,063966732,"['星期一: 08:30 – 18:30', '星期二: 08:30 – 18:30', '星期三: 08:30 – 18:30', '星期四: 08:30 – 18:30', '星期五: 08:30 – 18:30', '星期六: 08:30 – 18:30', '星期日: 08:30 – 18:30']","['establishment', 'point_of_interest']",4.9,88.0,120.2290889,23.062054,https://maps.google.com/?cid=9434143188904516446,https://linkby.tw/chihsin370,2025-10-09
源香寵物旅館,臺南市南區金華路二段57巷10號,臺南市,南區,ChIJCWcERH95bjQRXhvT_j7P7II,棲心寵物旅宿,OPERATIONAL,709台灣臺南市安南區長和路一段370號,063966732,"['星期一: 08:30 – 18:30', '星期二: 08:30 – 18:30', '星期三: 08:30 – 18:30', '星期四: 08:30 – 18:30', '星期五: 08:30 – 18:30', '星期六: 08:30 – 18:30', '星期日: 08:30 – 18:30']","['establishment', 'point_of_interest']",4.9,88.0,120.2290889,23.062054,https://maps.google.com/?cid=9434143188904516446,https://linkby.tw/chihsin370,2025-10-09
東森寵物雲股份有限公司小港桂陽分公司,高雄市小港區桂陽路115號,高雄市,小港區,ChIJCWo9hMMdbjQRCxlKq8og_oE,東森寵物 小港桂陽店,OPERATIONAL,812032台灣高雄市小港區桂陽路115號,077913955,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'point_of_interest', 'store']",4.9,196.0,120.3566643,22.5816977,https://maps.google.com/?cid=9366960329806453003,https://www.etipets.com/,2024-10-28
東森寵物雲股份有限公司小港桂陽分公司,高雄市小港區桂陽路115號,高雄市,小港區,ChIJCWo9hMMdbjQRCxlKq8og_oE,東森寵物 小港桂陽店,OPERATIONAL,812032台灣高雄市小港區桂陽路115號,077913955,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'point_of_interest', 'store']",4.9,196.0,120.3566643,22.5816977,https://maps.google.com/?cid=9366960329806453003,https://www.etipets.com/,2024-10-28
東森寵物雲股份有限公司小港桂陽分公司,高雄市小港區桂陽路115號,高雄市,小港區,ChIJCWo9hMMdbjQRCxlKq8og_oE,東森寵物 小港桂陽店,OPERATIONAL,812032台灣高雄市小港區桂陽路115號,077913955,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'point_of_interest', 'store']",4.9,196.0,120.3566643,22.5816977,https://maps.google.com/?cid=9366960329806453003,https://www.etipets.com/,2024-10-28
東森寵物雲股份有限公司小港桂陽分公司,高雄市小港區桂陽路115號,高雄市,小港區,ChIJCWo9hMMdbjQRCxlKq8og_oE,東森寵物 小港桂陽店,OPERATIONAL,812032台灣高雄市小港區桂陽路115號,077913955,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'point_of_interest', 'store']",4.9,196.0,120.3566643,22.5816977,https://maps.google.com/?cid=9366960329806453003,https://www.etipets.com/,2024-10-28
雪麗犬舍,臺南市麻豆區新建里8鄰新生南路84號,臺南市,麻豆區,ChIJCXD9_Kd_bjQRZas1tSXounU,優美犬舍,OPERATIONAL,722台灣臺南市佳里區佳西路562巷28號,0973723656,"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,97.0,120.1705231,23.1683926,https://maps.google.com/?cid=8483348096757377893,http://www.beautiful-kennel.com/,2025-06-21
凱凱寵物生活館,臺南市中西區中西區西門路二段39號,臺南市,中西區,ChIJCYcQ_Np1bjQRiWGE6UIXrjs,凱凱寵物館,OPERATIONAL,700台灣臺南市中西區西門路二段39號,,,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,1.0,120.197855,22.9910675,https://maps.google.com/?cid=4300400270338449801,,2024-08-01
大爺股份有限公司寶湖分公司,臺北市內湖區民權東路六段166號1樓及2樓,臺北市,內湖區,ChIJCYhO6nqsQjQRA3zwFx2PO3M,大地出版社有限公司,OPERATIONAL,114台灣臺北市內湖區瑞光路358巷38弄36號4樓之2,0226277749,"['星期一: 09:00 – 17:00', '星期二: 09:00 – 17:00', '星期三: 09:00 – 17:00', '星期四: 09:00 – 17:00', '星期五: 09:00 – 17:00', '星期六: 休息', '星期日: 休息']","['establishment', 'point_of_interest']",2.5,2.0,121.5729158,25.0759178,https://maps.google.com/?cid=8303387693106101251,https://www.vastplain.com.tw/,2024-12-09
一期一會寵物美學旅館,桃園市中壢區過嶺里松仁路8號,桃園市,中壢區,ChIJCZsJYI4laDQR-qfGu_y73GI,一期一會寵物美學旅館,OPERATIONAL,320台灣桃園市中壢區松仁路8號,0913618307,"['星期一: 11:00 – 20:00', '星期二: 11:00 – 20:00', '星期三: 休息', '星期四: 11:00 – 20:00', '星期五: 11:00 – 20:00', '星期六: 11:00 – 20:00', '星期日: 11:00 – 20:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,43.0,121.1702715,24.9587369,https://maps.google.com/?cid=7123775404749793274,https://instagram.com/one.for.a.while?igshid=NzZlODBkYWE4Ng==&utm_source=qr,2024-12-24
芭比寵物坊,桃園市桃園區東埔里正康二街103號,桃園市,桃園區,ChIJCc_frKofaDQRiSlAU3JJCvs,芭比寵物坊,OPERATIONAL,330台灣桃園市桃園區正康二街103號,033369366,"['星期一: 13:00 – 23:00', '星期二: 休息', '星期三: 13:00 – 23:00', '星期四: 13:00 – 23:00', '星期五: 13:00 – 23:00', '星期六: 13:00 – 23:00', '星期日: 13:00 – 23:00']","['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,21.0,121.3083015,25.0018784,https://maps.google.com/?cid=18089351608658831753,,2025-06-20
星安貓寵物旅館,新北市永和區環河東路1段76號1樓,新北市,永和區,ChIJCdkJDdCpQjQRPCqACAyziow,星安貓寵物旅館(預約制),OPERATIONAL,234台灣新北市永和區環河東路一段76號1樓,0289210175,"['星期一: 09:00 – 21:00', '星期二: 09:00 – 21:00', '星期三: 09:00 – 21:00', '星期四: 09:00 – 21:00', '星期五: 09:00 – 21:00', '星期六: 09:00 – 21:00', '星期日: 09:00 – 21:00']","['establishment', 'point_of_interest']",5.0,1.0,121.5194261,25.016435,https://maps.google.com/?cid=10127103576359578172,https://lin.ee/KHnbcS7,2025-06-01
安宇寵物,桃園市蘆竹區大興八街91號1樓,桃園市,蘆竹區,ChIJCfW2oLShQjQReAGfqspbkWQ,安格寵物美容,OPERATIONAL,33849台灣桃園市蘆竹區南崁路二段504號,0955111473,"['星期一: 11:00 – 19:00', '星期二: 休息', '星期三: 11:00 – 19:00', '星期四: 11:00 – 19:00', '星期五: 11:00 – 19:00', '星期六: 11:00 – 19:00', '星期日: 11:00 – 19:00']","['establishment', 'point_of_interest']",5.0,5.0,121.2662226,25.0631983,https://maps.google.com/?cid=7246674201419907448,https://www.facebook.com/ango2020z/,2022-07-31
